記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,安定段位,点数期待,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
447,豪3,2723/3600,0.2437,0.1434,0.3533,0.1064,0.1207,0.5253,0.2801,0.2387,12.292,6685.0,5667.0,2.409,0.0783,聖1.63,5.3 (166),0.5169,0.1177999999999999,0.0904,3180.0,7949.0,6775.0,0.7936,0.2064,0.19,9.5,0.1341999999999999,0.2014,0.0081999999999999,0.6884999999999999,0.4640999999999999,豪3,3230/3600,7.0,0.2933,0.1025,10917.0,0.196,0.3267,0.1673,0.337,0.1191,1629.0,813.0,816.0,138.0,4588.0,0.5062947476405416,0.3873356585966352,0.1064
501,豪1,1187/2800,0.196,0.1268999999999999,0.3843999999999999,0.1464,0.1409,0.3861,0.2747,0.1765,12.345,6601.0,5489.0,2.535,0.0758,豪0.34,-2.4 (485),0.5059,0.139,0.1005,3157.0,8432.0,7188.0,0.8513,0.1487,0.1785999999999999,9.353,0.1219,0.2007999999999999,0.0139,0.815,0.569,豪2,2579/3200,5.0,0.3488,0.0996,10524.0,0.1935,0.308,0.1423,0.2838,0.1442999999999999,1294.0,696.0,597.0,-104.0,5296.0,0.4555681122448979,0.397754387755102,0.1464
219,傑1,296/1200,0.2055,0.1629,0.4096,0.1743,0.128,0.542,0.2542999999999999,0.2019,12.38,7038.0,5929.0,2.621,0.1186999999999999,豪-2.75,-3.9,0.4501,0.1308,0.1042,3096.0,9119.0,6700.0,0.7561,0.2439,0.1752,10.266,0.1685,0.2512,0.0177,0.8093,0.5122,豪1,2109/2800,5.0,0.3103,0.0774,10988.0,0.1621,0.2747,0.1761,0.3099,0.125,1446.0,966.0,480.0,-161.0,2234.0,0.44221503649635036,0.38349182481751815,0.1743
933,豪1,1397/2800,0.23,0.1561,0.3716,0.1341,0.1188,0.5489999999999999,0.3731,0.1687999999999999,12.311,6294.0,5720.0,2.522,0.0857,豪0.61,-1.5 (946),0.5114,0.1422,0.1083,3070.0,8129.0,6927.0,0.8184999999999999,0.1815,0.2,9.349,0.1354,0.1828999999999999,0.0105,0.7132,0.5028,豪3,1995/3600,7.0,0.3213,0.1039,10440.0,0.1537,0.3693,0.1545,0.3025,0.1277,1448.0,893.0,555.0,-36.0,9629.0,0.3753231304347824,0.4907076086956521,0.1341
1045,聖1,1490/4000,0.2345,0.1541,0.3657,0.0509,0.1253,0.5539000000000001,0.3404999999999999,0.2447,12.365,6774.0,5654.0,2.476,0.0842,豪1.60,-9.2 (161),0.4786999999999999,0.1413,0.1051,2842.0,8067.0,6502.0,0.8104,0.1896,0.1954,9.543,0.1489,0.1989,0.0095,0.695,0.4311,聖1,2518/4000,7.0,0.327,0.1082,10311.0,0.2243,0.3495,0.1582,0.3095,0.1319,1588.0,871.0,717.0,91.0,10731.0,0.49952191897654574,0.4494019189765457,0.0509
249,豪2,1269/3200,0.2181,0.1525999999999999,0.3489,0.1331,0.1291,0.535,0.4821,0.1401,12.368,6700.0,5705.0,2.482,0.1365,豪1.16,-3.3 (390),0.4957999999999999,0.1568999999999999,0.1064,3208.0,8893.0,7057.0,0.7591,0.2409,0.1848999999999999,9.679,0.1457,0.1808,0.0084,0.7983,0.5770000000000001,豪3,1940/3600,4.0,0.3785,0.0825999999999999,10060.0,0.144,0.4807,0.1522,0.2482,0.1448,1461.0,871.0,591.0,4.0,2549.0,0.31848500687757914,0.5486346629986245,0.1331
781,聖2,3630/6000,0.244,0.1313,0.3547,0.1128,0.1226,0.5015,0.353,0.2025,12.278,6325.0,5526.0,2.355,0.0666,聖4.02,6.0 (397),0.5119,0.1457,0.1133,2950.0,7833.0,6595.0,0.823,0.177,0.2162,9.409,0.1236999999999999,0.1866,0.0098,0.733,0.496,聖2,5535/6000,5.0,0.3122,0.0953,10712.0,0.2246999999999999,0.3569,0.1328,0.3196,0.1324,1543.0,725.0,818.0,193.0,8066.0,0.4248350409836066,0.46237213114754094,0.1128
584,豪3,2952/3600,0.238,0.1157,0.3434,0.0807,0.1338,0.4331,0.3546,0.2113,12.098,6208.0,5674.0,2.401,0.0634,聖1.69,5.5 (117),0.5159,0.143,0.1026,2911.0,7681.0,6763.0,0.8212999999999999,0.1787,0.1935,9.391,0.1305,0.1943,0.0116999999999999,0.6881,0.4329,豪3,2952/3600,7.0,0.3193,0.1036,10541.0,0.261,0.3716,0.1213,0.3097,0.1467999999999999,1478.0,657.0,821.0,145.0,6092.0,0.45802382352941173,0.461426974789916,0.0807
253,傑3,788/2000,0.2023,0.1624,0.3533,0.1467,0.1417,0.5179,0.3413,0.1714,12.548,6804.0,5713.0,2.613,0.1225,豪-2.52,-2.6,0.4692,0.1458,0.0957,2474.0,7786.0,7500.0,0.7358,0.2642,0.1891,10.241,0.1572,0.1699,0.0091,0.8064,0.5626,豪1,2410/2800,4.0,0.2816,0.0921,10953.0,0.1538,0.3582,0.1705,0.27,0.1682,1376.0,928.0,448.0,-166.0,2561.0,0.3975327731092437,0.4555165595650024,0.1467
1960,豪1,1384/2800,0.2405999999999999,0.1676,0.3718999999999999,0.0716,0.1144,0.6357,0.3152,0.2496999999999999,12.306,6677.0,5765.0,2.504,0.0969,豪0.69,-1.2 (1112),0.4750999999999999,0.1437,0.1006,2725.0,8089.0,6927.0,0.7484999999999999,0.2515,0.1859,9.818,0.1441,0.1976,0.008,0.7192000000000001,0.4468,豪3,1899/3600,7.0,0.2907,0.1085,10484.0,0.2141,0.3129,0.1664,0.3323,0.1122,1606.0,966.0,640.0,47.0,20099.0,0.49306928512053194,0.43533233582709907,0.0716
480,豪1,1228/2800,0.196,0.1664,0.3954999999999999,0.0989,0.1288,0.5008,0.3334,0.1978,12.66,6720.0,5768.0,2.627,0.1,豪-2.56,-16.1 (76),0.4657,0.1717,0.1263,2511.0,8039.0,6772.0,0.8051,0.1949,0.1889,9.88,0.1566,0.2017,0.0182,0.6970000000000001,0.4242,豪2,1600/3200,5.0,0.3102,0.0984,10164.0,0.2041,0.3421,0.1707999999999999,0.2534,0.1474,1317.0,960.0,357.0,-260.0,5006.0,0.4699768367346939,0.4310385714285714,0.0989
3611,聖2,2708/6000,0.2178,0.1149,0.3757,0.1148,0.1393,0.3788,0.2735,0.1907999999999999,12.146,6370.0,5399.0,2.462,0.0576,豪3.14,-6.1 (445),0.5266,0.1257,0.0947,3194.0,7902.0,6977.0,0.8445,0.1555,0.2087999999999999,9.476,0.1378,0.2048999999999999,0.0083,0.8031999999999999,0.5603,聖2,3702/6000,6.0,0.3198999999999999,0.1002,10499.0,0.2087999999999999,0.301,0.1265,0.3375999999999999,0.1299,1387.0,620.0,767.0,61.0,37925.0,0.4613190082644624,0.4239375573921027,0.1148
1487,豪3,2613/3600,0.2329,0.1359,0.3524,0.1648,0.1204,0.4786999999999999,0.361,0.1585,12.172,6163.0,5396.0,2.442,0.0619,豪3.13,0.4 (2200),0.5247999999999999,0.1405,0.1125999999999999,3274.0,8211.0,6721.0,0.8268000000000001,0.1732,0.1918,9.354,0.1292,0.2037999999999999,0.0077,0.765,0.5628,聖1,3495/4000,5.0,0.3246,0.0999,10542.0,0.1638,0.3734,0.1405,0.3085,0.1297,1436.0,733.0,702.0,83.0,15630.0,0.35715242593387714,0.47818162301416917,0.1648
109,傑3,998/2000,0.222,0.1674,0.3468,0.0605,0.1261999999999999,0.5816,0.3124,0.2435,12.229,7027.0,5676.0,2.495,0.0825999999999999,豪0.76,-0.9 (207),0.5146999999999999,0.1286999999999999,0.0956,3478.0,8494.0,6117.0,0.8051,0.1949,0.2132,9.567,0.1324,0.1929,0.011,0.7206,0.4449,豪1,2438/2800,4.0,0.3571,0.0858,11270.0,0.1871999999999999,0.2995,0.1605,0.2664999999999999,0.1289,1560.0,950.0,610.0,22.0,1117.0,0.564547072072072,0.3750207207207206,0.0605
753,傑3,1248/2000,0.2125,0.1311,0.3729,0.1434,0.1325,0.4183,0.3638,0.1636,12.225,6206.0,5627.0,2.566,0.0863,豪-0.43,5.9,0.5035000000000001,0.1478,0.1047,2608.0,7603.0,7678.0,0.8229000000000001,0.1771,0.2248,9.429,0.1369999999999999,0.1728,0.0077,0.7644,0.5181,豪2,2510/3200,5.0,0.3043,0.1082,10454.0,0.1844,0.3948,0.1423,0.2739,0.1482,1319.0,738.0,581.0,-111.0,7939.0,0.38763576470588246,0.46891679999999997,0.1434
236,豪1,2053/2800,0.228,0.1406,0.341,0.1094999999999999,0.118,0.4881,0.3858,0.1655,11.963,6162.0,5589.0,2.487,0.1101999999999999,豪0.93,-0.2 (8500),0.5085000000000001,0.1363,0.1046,2991.0,7959.0,7195.0,0.7664,0.2336,0.2579,9.456,0.1436,0.2153,0.0121999999999999,0.7372,0.4939,豪1,2453/2800,5.0,0.311,0.1091,10197.0,0.1605,0.4155,0.1514,0.3079,0.1138,1405.0,786.0,619.0,-32.0,2483.0,0.36910855263157905,0.5209992105263157,0.1094999999999999
193,傑3,1575/2000,0.2268,0.1606,0.3529,0.0769,0.1139,0.545,0.3458,0.2191,12.417,5640.0,6105.0,2.756,0.1088,豪-4.85,-15.5,0.4778,0.1405,0.1148,2236.0,7015.0,6902.0,0.8126000000000001,0.1873999999999999,0.2155,9.49,0.1288,0.1912,0.0163999999999999,0.7306999999999999,0.4426,豪1,1907/2800,5.0,0.299,0.1153999999999999,10263.0,0.1917,0.377,0.1751,0.3026999999999999,0.1306,1279.0,980.0,299.0,-328.0,1949.0,0.4615783950617283,0.4615240740740739,0.0769
204,傑3,522/2000,0.2382,0.1456,0.3189,0.1028999999999999,0.1137,0.4654999999999999,0.3608,0.1853,12.259,6266.0,6247.0,2.569,0.1225,豪-1.79,1.0,0.5265,0.1110999999999999,0.0873,3364.0,8111.0,7057.0,0.7751,0.2249,0.1931,9.578,0.1296,0.2161,0.0026,0.7434000000000001,0.4365,豪1,2323/2800,4.0,0.3116,0.1122,10147.0,0.1414,0.367,0.1481,0.322,0.1141,1493.0,910.0,583.0,-105.0,2040.0,0.40957367758186397,0.4877313182199832,0.1028999999999999
440,豪3,1279/3600,0.223,0.1288,0.3478,0.1015,0.1347,0.4649,0.2885,0.2012999999999999,12.185,6442.0,5382.0,2.418,0.0818,豪3.45,1.6 (1385),0.4945,0.1507,0.1124,2744.0,7924.0,7269.0,0.75,0.25,0.191,9.518,0.1441,0.2009,0.0044,0.7478,0.4596,豪3,2920/3600,6.0,0.3289,0.1156,10285.0,0.2355,0.3038,0.1356,0.3496,0.1257,1437.0,693.0,744.0,71.0,4551.0,0.4463804932735424,0.45228520179372195,0.1015
1064,豪2,1078/3200,0.2142,0.1387,0.3569,0.1174,0.1347,0.4347999999999999,0.3081,0.1987999999999999,12.249,6752.0,5575.0,2.51,0.0874,豪0.73,-5.0 (217),0.4832,0.1505,0.1128999999999999,2886.0,8308.0,6878.0,0.7675,0.2325,0.1889999999999999,9.564,0.1442,0.1979,0.0109,0.7101999999999999,0.4740999999999999,豪3,3203/3600,5.0,0.3254999999999999,0.0944999999999999,10330.0,0.2157,0.3086,0.139,0.3016,0.1314,1446.0,773.0,673.0,22.0,11095.0,0.4484601307189541,0.43381400560224087,0.1174
494,豪1,2121/2800,0.208,0.1205,0.3764,0.1406,0.1407,0.4017,0.3285,0.1662,12.338,6783.0,5640.0,2.502,0.0729,豪1.83,2.9 (234),0.5325,0.1299,0.1122,3445.0,8454.0,7508.0,0.8453,0.1547,0.2125,9.295,0.1417,0.184,0.013,0.7202,0.5266,豪2,2837/3200,5.0,0.3592,0.1069,10509.0,0.1792,0.3534,0.1296,0.2748,0.1487,1411.0,679.0,731.0,38.0,5096.0,0.4254879807692307,0.43399903846153853,0.1406
326,傑3,1144/2000,0.2085,0.1276,0.3722999999999999,0.1255,0.1354,0.3689,0.2871,0.1938,12.193,6386.0,5819.0,2.601,0.089,豪-1.48,2.2,0.5186,0.1242,0.0978,3201.0,8159.0,7236.0,0.8012,0.1987999999999999,0.1693,9.626,0.1273,0.2216,0.0155,0.7935,0.5047,豪1,1782/2800,5.0,0.3114,0.0861,10569.0,0.1887,0.3443,0.153,0.2851,0.131,1332.0,743.0,589.0,-120.0,3323.0,0.482036834532374,0.39257654676258996,0.1255
529,豪3,2899/3600,0.2189,0.1419,0.373,0.152,0.1223,0.4661999999999999,0.304,0.1883,12.306,7150.0,5562.0,2.459,0.0699,豪2.44,-2.0 (1423),0.5244,0.1299,0.086,3665.0,8939.0,6853.0,0.7555,0.2445,0.1757,9.815,0.1156,0.2203999999999999,0.0181,0.8099,0.5564,豪3,3207/3600,6.0,0.3314999999999999,0.0958,10613.0,0.1724,0.3118,0.1456,0.2858,0.1444,1565.0,789.0,776.0,113.0,5559.0,0.4510941982640475,0.3969081772498858,0.152
1627,聖3,5945/9000,0.2138,0.1094999999999999,0.3717,0.1257,0.1452,0.3722,0.2951,0.1773,12.16,6904.0,5307.0,2.355,0.0492,聖4.02,3.0 (1014),0.5347,0.1214,0.0988,3525.0,8300.0,6863.0,0.8454,0.1546,0.1939999999999999,9.272,0.1363,0.1911,0.0103,0.7615000000000001,0.5227,聖3,7259/9000,6.0,0.3263,0.1005,10607.0,0.1966,0.3233,0.12,0.3121,0.1425,1476.0,581.0,895.0,188.0,17002.0,0.44341585594013094,0.4307797474275023,0.1257
315,豪2,1099/3200,0.2225,0.1388,0.375,0.0632,0.1238,0.5309,0.3399,0.2176,12.424,6938.0,5724.0,2.486,0.0762,豪1.96,-0.1 (8051),0.4902,0.139,0.1152,2712.0,7911.0,7442.0,0.8146,0.1853999999999999,0.2135,9.451,0.1404,0.2006,0.0069999999999999,0.6615000000000001,0.4228,豪2,2179/3200,6.0,0.3037,0.1256,10178.0,0.2181,0.3546,0.1448,0.2995,0.1475,1544.0,794.0,749.0,79.0,3272.0,0.4794045842696629,0.4575283146067415,0.0632
1026,聖1,317/4000,0.2113,0.1207,0.376,0.0662,0.1454,0.427,0.2816,0.2284,12.301,6984.0,5570.0,2.44,0.0604,豪3.52,-1.6 (199),0.486,0.1439,0.109,3060.0,8429.0,6677.0,0.8273,0.1727,0.1924,9.382,0.1497,0.203,0.0098999999999999,0.7084999999999999,0.4404,聖1,2291/4000,6.0,0.3215,0.1009999999999999,10314.0,0.2724,0.3144,0.1348,0.3065,0.1391,1476.0,672.0,803.0,100.0,10648.0,0.525330809275911,0.4084732607666825,0.0662
1343,豪3,917/3600,0.2336,0.1556,0.3632,0.0858,0.1148,0.5825,0.3817,0.2012,12.564,6704.0,5884.0,2.488,0.1013,豪1.00,-7.9 (116),0.4744,0.1418,0.1055,2650.0,7909.0,7050.0,0.8015000000000001,0.1985,0.1974,9.42,0.1473,0.1869,0.0073,0.7343999999999999,0.4451,豪3,2101/3600,6.0,0.2988,0.1043999999999999,10392.0,0.1833,0.4003,0.1632,0.3094,0.1081,1566.0,916.0,650.0,34.0,13567.0,0.4086013698630136,0.5055564212328767,0.08579999999999999
363,豪2,1444/3200,0.2268,0.1283,0.3379999999999999,0.1067999999999999,0.1336,0.506,0.3194,0.2095,12.206,5957.0,5649.0,2.452,0.0799,豪2.07,0.3 (6249),0.4943,0.1283,0.0978,2628.0,7106.0,6267.0,0.8195999999999999,0.1804,0.2019999999999999,9.726,0.1677,0.2005,0.0191,0.6493000000000001,0.4117,豪2,2075/3200,5.0,0.2699,0.0953,10404.0,0.2095,0.361,0.145,0.31,0.1183,1351.0,725.0,626.0,-3.0,3757.0,0.4565954585537919,0.4365696649029983,0.1067999999999999
1730,豪2,2149/3200,0.2139,0.127,0.3609,0.168,0.1344,0.4185999999999999,0.3186,0.1562,12.182,6254.0,5520.0,2.499,0.0728,豪1.75,-0.8 (2571),0.5215,0.1336,0.0944999999999999,3227.0,8089.0,6701.0,0.8177,0.1823,0.1989,9.595,0.1396,0.1866,0.0081,0.7881999999999999,0.5275,豪3,2747/3600,6.0,0.3286,0.1064,10402.0,0.1644,0.3488,0.139,0.3028,0.1409,1338.0,701.0,637.0,-32.0,18151.0,0.38082421692379614,0.4510148667601683,0.168
1192,聖3,2152/9000,0.2162,0.1071,0.3577,0.1301999999999999,0.1467999999999999,0.3852,0.332,0.1759,12.133,6448.0,5399.0,2.382,0.0612,聖2.93,-0.2 (10688),0.5282,0.1123,0.0866,3241.0,7807.0,6953.0,0.8358,0.1642,0.2134,9.253,0.1367,0.1887,0.0108,0.7709999999999999,0.5289,聖3,4770/9000,7.0,0.2963,0.1025,10441.0,0.1844,0.3540999999999999,0.1142,0.2867,0.1739,1394.0,578.0,816.0,118.0,12607.0,0.4297427382053654,0.4402608695652174,0.1301999999999999
756,聖1,2295/4000,0.2181,0.1264,0.3621999999999999,0.1344999999999999,0.1318,0.46,0.2836,0.211,12.365,6876.0,5547.0,2.403,0.086,豪3.92,-0.3 (7958),0.489,0.1549,0.111,2755.0,8167.0,7089.0,0.7756000000000001,0.2244,0.1951,9.651,0.1261999999999999,0.1796,0.0116,0.7386,0.4847999999999999,聖1,2295/4000,5.0,0.293,0.1036,9925.0,0.2587,0.2994,0.1334,0.3017,0.1479,1500.0,701.0,799.0,91.0,7772.0,0.47308115543328755,0.39230683172856495,0.1344999999999999
1281,聖3,4386/9000,0.2269,0.1231,0.3696,0.0988,0.1286,0.4368,0.3404,0.2014,12.282,6722.0,5427.0,2.373,0.0546,聖3.23,0.7 (6460),0.5075,0.1322,0.1033999999999999,3030.0,8070.0,7029.0,0.8122,0.1878,0.2030999999999999,9.391,0.1292,0.1832,0.0052,0.7282,0.4895,聖3,7332/9000,5.0,0.3245,0.1014,10485.0,0.2162,0.3365999999999999,0.1217999999999999,0.3006,0.1344,1526.0,668.0,857.0,184.0,13294.0,0.4504649625385632,0.45096624063464075,0.0988
104,傑3,562/2000,0.1991,0.1387,0.4739,0.1659,0.1169999999999999,0.5484,0.283,0.2047,11.872,7104.0,6311.0,2.587,0.1058,豪-2.07,-0.4,0.4332,0.1429,0.1014,2656.0,8945.0,7790.0,0.7787999999999999,0.2212,0.1889,9.774,0.1567,0.1702,0.0092,0.7005,0.3917,豪1,1864/2800,3.0,0.2979,0.1091,10237.0,0.2109,0.2653,0.13,0.2733,0.13,1414.0,875.0,539.0,-134.0,1060.0,0.44538442993470617,0.38846760421898535,0.16590000000000002
392,豪1,796/2800,0.2337,0.1696,0.3764,0.1139,0.111,0.6689,0.3632,0.2084,12.447,6638.0,5871.0,2.556,0.1097,豪-1.07,-9.5 (83),0.4988,0.1338,0.0925,3004.0,8110.0,7050.0,0.7993000000000001,0.2007,0.1994999999999999,9.716,0.1472,0.2122,0.0085,0.7372,0.4708,豪1,2539/2800,5.0,0.3,0.1128,10326.0,0.1644,0.3707,0.1730999999999999,0.284,0.1347,1551.0,996.0,556.0,-17.0,3945.0,0.4448006846384253,0.4413727000427899,0.1139
568,豪3,846/3600,0.2194,0.1372,0.3745,0.0862,0.1381,0.4836,0.3041,0.2114,12.482,7016.0,5603.0,2.46,0.0616,豪2.36,-2.3 (364),0.5051,0.1275,0.099,3327.0,8442.0,6580.0,0.7957,0.2043,0.1631,9.737,0.1425,0.2069,0.0087,0.7348,0.4901,豪3,2356/3600,7.0,0.3245,0.1149,10460.0,0.1963,0.3439,0.1552,0.3082,0.1369999999999999,1539.0,769.0,770.0,110.0,5975.0,0.4866824977210574,0.42718149498632635,0.0862
192,豪1,1411/2800,0.1921,0.1158,0.3892,0.1442999999999999,0.1545,0.359,0.2614,0.1842,12.196,7043.0,5680.0,2.49,0.1094,豪0.99,-0.0 (45152),0.4785,0.1505,0.121,2803.0,8130.0,6588.0,0.8253,0.1747,0.1855,9.571,0.1505,0.1685,0.0108,0.7258,0.5134000000000001,豪1,1846/2800,5.0,0.2978,0.115,10629.0,0.2392999999999999,0.3162,0.1402,0.2917,0.1477,1353.0,658.0,695.0,-66.0,2020.0,0.45882196772514316,0.3969306611140032,0.1442999999999999
789,豪3,408/3600,0.2243,0.1596,0.3679,0.0723,0.1209,0.5383,0.3248,0.2342,12.396,6921.0,5765.0,2.536,0.0963,豪-0.38,-14.5 (28),0.4721,0.1644999999999999,0.1144999999999999,2663.0,8430.0,7394.0,0.7162999999999999,0.2837,0.1748999999999999,9.921,0.1394999999999999,0.1963,0.0109,0.7365999999999999,0.4396,豪3,2302/3600,6.0,0.2933,0.1083,10548.0,0.2414,0.2934,0.1441,0.3003,0.1167,1552.0,920.0,632.0,-7.0,8203.0,0.4929372269282211,0.43485260811413284,0.0723
303,豪1,2412/2800,0.2203,0.1257,0.3419,0.0787,0.1311,0.4663,0.2852,0.2098999999999999,12.488,6738.0,5489.0,2.475,0.0594,豪1.61,2.4 (164),0.497,0.1456,0.1051,2973.0,8143.0,6724.0,0.7988,0.2012,0.1862,9.615,0.1381,0.1752,0.0135,0.6997,0.4324,豪1,2467/2800,5.0,0.3384,0.1021,10392.0,0.2430999999999999,0.3007999999999999,0.1326,0.3459,0.1381,1484.0,690.0,794.0,127.0,3173.0,0.4735374489332726,0.44780154334997735,0.0787
220,豪1,1189/2800,0.1953,0.1396,0.3385,0.0885,0.1487,0.3983,0.3404999999999999,0.1805999999999999,12.259,7059.0,5870.0,2.568,0.1226999999999999,豪-0.86,-7.6 (156),0.4760999999999999,0.1364,0.0909,3269.0,9013.0,7012.0,0.7895,0.2105,0.1938,9.539,0.1651,0.196,0.0048,0.7656000000000001,0.4617,豪1,2219/2800,4.0,0.3015,0.0827,10111.0,0.1765,0.3653,0.1497,0.2703,0.1332,1379.0,819.0,560.0,-118.0,2314.0,0.4402645161290319,0.47126036866359433,0.0885
504,豪3,1750/3600,0.2444,0.1482,0.3535999999999999,0.0827,0.1158,0.6161,0.4464,0.177,12.537,6416.0,5877.0,2.452,0.0615,豪2.53,-1.7 (1049),0.5334,0.1325,0.1002,3309.0,8094.0,6980.0,0.7953,0.2047,0.1692,9.698,0.1325,0.2141,0.0139999999999999,0.7834,0.5506,豪3,1983/3600,6.0,0.3374,0.1141,10596.0,0.1583,0.4402,0.1462,0.2905999999999999,0.1325,1568.0,871.0,697.0,73.0,5242.0,0.3863003273322422,0.5307849427168574,0.0827
1769,豪1,1303/2800,0.2234,0.1509,0.3707,0.1202,0.1211999999999999,0.4989,0.3171,0.2053,12.401,6798.0,5749.0,2.483,0.104,豪1.10,0.4 (3593),0.4828,0.1467999999999999,0.1084,2897.0,8372.0,7116.0,0.7707999999999999,0.2292,0.1878,9.72,0.1458,0.1969999999999999,0.0068,0.7143999999999999,0.46,豪2,2788/3200,7.0,0.3057999999999999,0.1128999999999999,10439.0,0.1998,0.3126,0.1488,0.3074,0.1221,1519.0,868.0,651.0,8.0,17978.0,0.4436832587287377,0.43633187108325877,0.1202
1220,聖2,1729/6000,0.2161,0.1198,0.3768,0.0795,0.1404,0.4332,0.2759,0.2037,12.129,6392.0,5289.0,2.439,0.059,聖1.16,-2.6 (665),0.5214,0.1202,0.0908,3230.0,7920.0,6811.0,0.8545999999999999,0.1454,0.2076,9.24,0.142,0.1867,0.0065,0.7061,0.4447,聖2,3031/6000,5.0,0.3045,0.1023,10513.0,0.2044,0.3245,0.1409,0.336,0.1316,1381.0,634.0,747.0,68.0,12860.0,0.4914816288755206,0.4289791763072652,0.0795
210,豪1,417/2800,0.2112,0.1634,0.3246,0.3572999999999999,0.122,0.5321,0.1951,0.1339,12.483,6324.0,5750.0,2.686,0.1048,豪-3.33,-19.2 (22),0.5085999999999999,0.1375,0.0997,2872.0,7641.0,6490.0,0.8179000000000001,0.1821,0.1787,9.513,0.1202999999999999,0.1823999999999999,0.0069,0.8832,0.6357,豪1,2007/2800,5.0,0.4324,0.1335,10909.0,0.1127,0.1830999999999999,0.1533,0.3467,0.1274,1336.0,939.0,396.0,-243.0,2173.0,0.32245047348484845,0.3202706912878788,0.3572999999999999
1532,聖3,3272/9000,0.2062,0.1152,0.3561999999999999,0.1292,0.1503,0.395,0.2899,0.1825,12.294,7005.0,5507.0,2.414,0.0646,聖1.65,-4.3 (769),0.5102,0.133,0.0965,3434.0,8675.0,6952.0,0.8256999999999999,0.1743,0.191,9.607,0.1508,0.2159,0.0092,0.7913,0.5444,聖3,4951/9000,5.0,0.3195,0.0975999999999999,10302.0,0.2107,0.3377,0.1341,0.2981,0.1524,1444.0,634.0,810.0,113.0,16070.0,0.45155916585838995,0.41910373423860325,0.1292
1466,豪1,2457/2800,0.2009,0.121,0.3674,0.1141,0.1478,0.4063,0.3326,0.1803,12.338,6840.0,5614.0,2.497,0.0791,豪1.79,2.8 (125),0.5093,0.1324,0.1016,3159.0,8189.0,7111.0,0.8240999999999999,0.1759,0.2046,9.749,0.1497,0.198,0.0158,0.7731999999999999,0.5316,聖1,2707/4000,6.0,0.3044,0.1067999999999999,10488.0,0.1973,0.3348,0.1217999999999999,0.2588,0.1699,1374.0,680.0,694.0,-11.0,15449.0,0.4570771030363365,0.42845634644101543,0.1141
1612,豪1,1716/2800,0.2092999999999999,0.1211,0.3655,0.1315,0.1423,0.3972,0.3118,0.1743,12.212,6691.0,5487.0,2.46,0.0613999999999999,豪2.82,6.2 (175),0.5104,0.1293,0.099,3220.0,8251.0,6998.0,0.8292,0.1707999999999999,0.2014,9.329,0.1452999999999999,0.1846999999999999,0.0044,0.7594,0.542,聖2,3617/6000,6.0,0.3353,0.0967,10439.0,0.186,0.3411999999999999,0.1325,0.2976,0.1493,1400.0,665.0,736.0,50.0,16864.0,0.42504882943143835,0.4433429526994746,0.1315
2649,豪1,1361/2800,0.2216,0.1373,0.3567,0.1352,0.1268999999999999,0.4821,0.3692,0.1730999999999999,12.382,6417.0,5540.0,2.492,0.0812,豪1.41,1.5 (952),0.4985,0.1402,0.0993999999999999,2947.0,8078.0,6882.0,0.8001999999999999,0.1998,0.1914999999999999,9.629,0.1357,0.1878999999999999,0.0091,0.7581,0.5175,聖1,3815/4000,8.0,0.3092,0.1024,10444.0,0.1767999999999999,0.3962,0.1473,0.2853,0.1382,1422.0,760.0,662.0,9.0,27329.0,0.3893968862815882,0.47532833935018054,0.1352
671,豪3,1836/3600,0.221,0.1234,0.3596,0.133,0.1332,0.4175999999999999,0.3668,0.1737999999999999,12.285,6434.0,5269.0,2.452,0.0550999999999999,豪3.80,2.5 (692),0.5156000000000001,0.1223,0.0886999999999999,3402.0,8339.0,6607.0,0.8177,0.1823,0.2011,9.203,0.1379,0.2276999999999999,0.0081999999999999,0.7783,0.5558,豪3,3478/3600,4.0,0.3279999999999999,0.0991,10354.0,0.1723,0.4115999999999999,0.1384999999999999,0.2781,0.1412,1422.0,650.0,772.0,85.0,7010.0,0.4054809049773754,0.4615704977375566,0.133
1378,豪2,1411/3200,0.2128,0.1348,0.3464,0.1987999999999999,0.1319,0.4539999999999999,0.307,0.154,12.254,6346.0,5443.0,2.505,0.0602,豪1.14,-3.1 (449),0.5051,0.1391,0.1043,2951.0,7876.0,6861.0,0.851,0.149,0.2012999999999999,9.407,0.1494,0.2046,0.021,0.8098000000000001,0.519,豪3,2192/3600,5.0,0.3534,0.0953,10788.0,0.1589,0.3056,0.1341999999999999,0.3021,0.149,1351.0,734.0,617.0,-42.0,14513.0,0.3655328947368421,0.4358303571428571,0.1987999999999999
